,google_result,youtube_link,youtube_channel_link
61,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DCrdGht6IhTI&sa=U&ved=2ahUKEwjTvJm3h53_AhWnSzABHdpsD544PBC3AnoECAkQAQ&usg=AOvVaw0x8Pw5LkPBg4283HEZw0CT,https://www.youtube.com/watch?v=CrdGht6IhTI,http://www.youtube.com/@Prasadtechintelugu
62,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DhrMrRNhqePo&sa=U&ved=2ahUKEwjTvJm3h53_AhWnSzABHdpsD544PBC3AnoECAgQAQ&usg=AOvVaw1dOZHEHPj1EbhDXQzzsJoX,https://www.youtube.com/watch?v=hrMrRNhqePo,http://www.youtube.com/@logicaltrader
63,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dl5KIVYEYz8w&sa=U&ved=2ahUKEwjTvJm3h53_AhWnSzABHdpsD544PBC3AnoECAMQAQ&usg=AOvVaw0v0c-io0HR74fMybI89Sos,https://www.youtube.com/watch?v=l5KIVYEYz8w,http://www.youtube.com/@VPFINANCIALS
64,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DqDIVTTnKnzQ&sa=U&ved=2ahUKEwjTvJm3h53_AhWnSzABHdpsD544PBC3AnoECAUQAQ&usg=AOvVaw1FTtLASxy2CipiQt3dzILI,https://www.youtube.com/watch?v=qDIVTTnKnzQ,http://www.youtube.com/@PamDSouza
65,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DLystXx_RObQ&sa=U&ved=2ahUKEwjTvJm3h53_AhWnSzABHdpsD544PBC3AnoECAAQAQ&usg=AOvVaw0FcdN36a9Eben917r1GlyY,https://www.youtube.com/watch?v=LystXx_RObQ,http://www.youtube.com/@daytradertelugu
66,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DFk4E7l18RRo&sa=U&ved=2ahUKEwjTvJm3h53_AhWnSzABHdpsD544PBC3AnoECAEQAQ&usg=AOvVaw1G34fV9-9f19YpVdcYrdfZ,https://www.youtube.com/watch?v=Fk4E7l18RRo,http://www.youtube.com/@OpeninApp
67,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DMBRMIhwzus4&sa=U&ved=2ahUKEwjTvJm3h53_AhWnSzABHdpsD544PBC3AnoECAQQAQ&usg=AOvVaw0YfN56Uwvyv_y-Y7XfhPcK,https://www.youtube.com/watch?v=MBRMIhwzus4,http://www.youtube.com/@daytradertelugu
68,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dho24ZFU4U7c&sa=U&ved=2ahUKEwjTvJm3h53_AhWnSzABHdpsD544PBC3AnoECAcQAQ&usg=AOvVaw2AmQMXszFbGBvaLbWL9zaN,https://www.youtube.com/watch?v=ho24ZFU4U7c,http://www.youtube.com/@musiclove3283
69,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Ddd02GPhhNhQ&sa=U&ved=2ahUKEwjTvJm3h53_AhWnSzABHdpsD544PBC3AnoECAIQAQ&usg=AOvVaw0Pu4yJXXyQyCoCgiUhjc9i,https://www.youtube.com/watch?v=dd02GPhhNhQ,http://www.youtube.com/@OpeninApp
70,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DTjw8_obtAZM&sa=U&ved=2ahUKEwil17q3h53_AhXVRTABHbYmDJA4RhC3AnoECAEQAQ&usg=AOvVaw0inPSPRHsV4Iuek6tCCrRU,https://www.youtube.com/watch?v=Tjw8_obtAZM,http://www.youtube.com/@ManojDeyVlogs
71,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dz-FRM6OOQYs&sa=U&ved=2ahUKEwil17q3h53_AhXVRTABHbYmDJA4RhC3AnoECAkQAQ&usg=AOvVaw0cJ_gWO0FeYPDaguZE3Db5,https://www.youtube.com/watch?v=z-FRM6OOQYs,http://www.youtube.com/@MoneyPurse
72,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D-00dpPb283U&sa=U&ved=2ahUKEwil17q3h53_AhXVRTABHbYmDJA4RhC3AnoECAUQAQ&usg=AOvVaw117LMCGj1CxEG0PMKsG-Jz,https://www.youtube.com/watch?v=-00dpPb283U,http://www.youtube.com/@Meekneser_Shorts
73,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DPP7F-SXWSdQ&sa=U&ved=2ahUKEwil17q3h53_AhXVRTABHbYmDJA4RhC3AnoECAIQAQ&usg=AOvVaw03l4lZxTqCFSpUzMJDb765,https://www.youtube.com/watch?v=PP7F-SXWSdQ,http://www.youtube.com/@Abhishvek
74,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DQgHrrhjaQbQ&sa=U&ved=2ahUKEwil17q3h53_AhXVRTABHbYmDJA4RhC3AnoECAcQAQ&usg=AOvVaw3W2RfBonJEJxCfRnu5R-F_,https://www.youtube.com/watch?v=QgHrrhjaQbQ,http://www.youtube.com/@VPFINANCIALS
75,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DGinwzELoWqU&sa=U&ved=2ahUKEwil17q3h53_AhXVRTABHbYmDJA4RhC3AnoECAgQAQ&usg=AOvVaw0zemFMYI4k8imbSwnIMbQn,https://www.youtube.com/watch?v=GinwzELoWqU,http://www.youtube.com/@TradingwithGroww
76,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DfIHp0Jb_tEM&sa=U&ved=2ahUKEwil17q3h53_AhXVRTABHbYmDJA4RhC3AnoECAAQAQ&usg=AOvVaw1n98SZ9pfcRczX3jKWziel,https://www.youtube.com/watch?v=fIHp0Jb_tEM,http://www.youtube.com/@MoneyPurse
77,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Do7-m-E0pO_A&sa=U&ved=2ahUKEwil17q3h53_AhXVRTABHbYmDJA4RhC3AnoECAYQAQ&usg=AOvVaw3d9N7PB23e0G61wlwiZ-RW,https://www.youtube.com/watch?v=o7-m-E0pO_A,http://www.youtube.com/@talibpictures
78,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Di3Lb8GwVRMA&sa=U&ved=2ahUKEwil17q3h53_AhXVRTABHbYmDJA4RhC3AnoECAMQAQ&usg=AOvVaw16f62Se38lEa2LJYtYmZH7,https://www.youtube.com/watch?v=i3Lb8GwVRMA,http://www.youtube.com/@ManojDeyVlogs
79,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DjRP7X15ncfU&sa=U&ved=2ahUKEwil17q3h53_AhXVRTABHbYmDJA4RhC3AnoECAQQAQ&usg=AOvVaw25u0FKyVKAjMNmAZ79EcvD,https://www.youtube.com/watch?v=jRP7X15ncfU,http://www.youtube.com/@ManojDeyVlogs
80,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DFYj6nJTCn_k&sa=U&ved=2ahUKEwi6m9m3h53_AhUBRTABHb_fBLc4UBC3AnoECAYQAQ&usg=AOvVaw3Wg7Tb6noI3--nXsmgF_3x,https://www.youtube.com/watch?v=FYj6nJTCn_k,http://www.youtube.com/@vineetgarg147
81,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D_3-BiHZod2c&sa=U&ved=2ahUKEwi6m9m3h53_AhUBRTABHb_fBLc4UBC3AnoECAkQAQ&usg=AOvVaw2eONkt9G3XarM-UoT6I8nC,https://www.youtube.com/watch?v=_3-BiHZod2c,http://www.youtube.com/@ElectronicsElectricalmalayalam
82,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dc_-p_suWZq0&sa=U&ved=2ahUKEwi6m9m3h53_AhUBRTABHb_fBLc4UBC3AnoECAAQAQ&usg=AOvVaw2dtfa77C7LVbA9mBBiKI1w,https://www.youtube.com/watch?v=c_-p_suWZq0,http://www.youtube.com/@asmakhanam9468
83,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Di5uLLaSGCZE&sa=U&ved=2ahUKEwi6m9m3h53_AhUBRTABHb_fBLc4UBC3AnoECAMQAQ&usg=AOvVaw14i2lFZjK3uidwzS5FvWS7,https://www.youtube.com/watch?v=i5uLLaSGCZE,http://www.youtube.com/@ShortsBreak_Official
84,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DW_FZfgv8EmQ&sa=U&ved=2ahUKEwi6m9m3h53_AhUBRTABHb_fBLc4UBC3AnoECAEQAQ&usg=AOvVaw3eJrvKnI9a5xfDKYpPYeoh,https://www.youtube.com/watch?v=W_FZfgv8EmQ,http://www.youtube.com/@ManojDeyVlogs
85,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DAVSEwe7w_mU&sa=U&ved=2ahUKEwi6m9m3h53_AhUBRTABHb_fBLc4UBC3AnoECAQQAQ&usg=AOvVaw2T4qZSwO8AjDd1j7lhZBCb,https://www.youtube.com/watch?v=AVSEwe7w_mU,http://www.youtube.com/@PamDSouza
86,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DPQL0TV79In8&sa=U&ved=2ahUKEwi6m9m3h53_AhUBRTABHb_fBLc4UBC3AnoECAIQAQ&usg=AOvVaw2XvL9kEHLsg-ejtuJjxXTp,https://www.youtube.com/watch?v=PQL0TV79In8,http://www.youtube.com/@SHUBHAMMUSICAL360
87,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DwlbupzFpvEY&sa=U&ved=2ahUKEwi6m9m3h53_AhUBRTABHb_fBLc4UBC3AnoECAUQAQ&usg=AOvVaw0_EyM-ZUzIfkyMyp--6_Hp,https://www.youtube.com/watch?v=wlbupzFpvEY,http://www.youtube.com/@sangralvlogs84
88,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DznMOarSBAEg&sa=U&ved=2ahUKEwi6m9m3h53_AhUBRTABHb_fBLc4UBC3AnoECAcQAQ&usg=AOvVaw2H2JHeO74sfzwvzIXyZyej,https://www.youtube.com/watch?v=znMOarSBAEg,http://www.youtube.com/@ManojDeyVlogs
89,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D-JukI8ppgvM&sa=U&ved=2ahUKEwi6m9m3h53_AhUBRTABHb_fBLc4UBC3AnoECAgQAQ&usg=AOvVaw0_sWXN2Rw7LeDWowxHZU8T,https://www.youtube.com/watch?v=-JukI8ppgvM,http://www.youtube.com/@gauravdelhirav
90,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DviU9CIGILI0&sa=U&ved=2ahUKEwixvoW4h53_AhUBRDABHVfpCP84WhC3AnoECAAQAQ&usg=AOvVaw28dkgjQXiDYWbpWLW0l0m9,https://www.youtube.com/watch?v=viU9CIGILI0,http://www.youtube.com/@ManojDey
91,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DJp0g44yGCgk&sa=U&ved=2ahUKEwixvoW4h53_AhUBRDABHVfpCP84WhC3AnoECAkQAQ&usg=AOvVaw09seSyeU9EVFa0TwhZ_eNm,https://www.youtube.com/watch?v=Jp0g44yGCgk,http://www.youtube.com/@Groww
92,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dh8R15j6NkHY&sa=U&ved=2ahUKEwixvoW4h53_AhUBRDABHVfpCP84WhC3AnoECAEQAQ&usg=AOvVaw1eFmokyIHIQwJEzXbEJdZz,https://www.youtube.com/watch?v=h8R15j6NkHY,http://www.youtube.com/@VPFINANCIALS
93,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dr0Qo7ImidzI&sa=U&ved=2ahUKEwixvoW4h53_AhUBRDABHVfpCP84WhC3AnoECAMQAQ&usg=AOvVaw1JHV3sS5SiqryLMi-xxwua,https://www.youtube.com/watch?v=r0Qo7ImidzI,http://www.youtube.com/@gauravdelhirav
94,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DB8mTr_CX3C0&sa=U&ved=2ahUKEwixvoW4h53_AhUBRDABHVfpCP84WhC3AnoECAIQAQ&usg=AOvVaw3Rxyff2SrbMmqi8LXcDBLb,https://www.youtube.com/watch?v=B8mTr_CX3C0,http://www.youtube.com/@techwiser
95,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DS88tMlgUr_Q&sa=U&ved=2ahUKEwixvoW4h53_AhUBRDABHVfpCP84WhC3AnoECAQQAQ&usg=AOvVaw1WRoyJXle3EsoGBufLdm4y,https://www.youtube.com/watch?v=S88tMlgUr_Q,http://www.youtube.com/@ManojDeyVlogs
96,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dx0tZ5y_kFiQ&sa=U&ved=2ahUKEwixvoW4h53_AhUBRDABHVfpCP84WhC3AnoECAcQAQ&usg=AOvVaw1JbApauDDJVlp-a07lgs14,https://www.youtube.com/watch?v=x0tZ5y_kFiQ,http://www.youtube.com/@ManojDeyVlogs
97,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DNnXn2HeDwo4&sa=U&ved=2ahUKEwixvoW4h53_AhUBRDABHVfpCP84WhC3AnoECAgQAQ&usg=AOvVaw3Q_-GZE4wTgs2vhHjZ0gsw,https://www.youtube.com/watch?v=NnXn2HeDwo4,http://www.youtube.com/@cinemaanreal
98,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D2RIFzFl7jgw&sa=U&ved=2ahUKEwixvoW4h53_AhUBRDABHVfpCP84WhC3AnoECAYQAQ&usg=AOvVaw1d0WumVDS7S3C8dSz0O1BZ,https://www.youtube.com/watch?v=2RIFzFl7jgw,http://www.youtube.com/@MaaRampariMeldi33
99,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DEGLcR_G7jYg&sa=U&ved=2ahUKEwixvoW4h53_AhUBRDABHVfpCP84WhC3AnoECAUQAQ&usg=AOvVaw1te2nYcv8PheO1KyX-xiEV,https://www.youtube.com/watch?v=EGLcR_G7jYg,http://www.youtube.com/@deepanshu.bhaskar
100,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D1cO_h6sJGZs&sa=U&ved=2ahUKEwi-jae4h53_AhVKRDABHYH5AL04ZBC3AnoECAgQAQ&usg=AOvVaw3wLnZ8QYOrY1qD8g4nq9oh,https://www.youtube.com/watch?v=1cO_h6sJGZs,http://www.youtube.com/@pavanraja040
101,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D3iw3biXOQrI&sa=U&ved=2ahUKEwi-jae4h53_AhVKRDABHYH5AL04ZBC3AnoECAkQAQ&usg=AOvVaw3VPQYidwfZCJL7Sa7TmnZj,https://www.youtube.com/watch?v=3iw3biXOQrI,http://www.youtube.com/@Prasadtechintelugu
102,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DGslMy1zt7wU&sa=U&ved=2ahUKEwi-jae4h53_AhVKRDABHYH5AL04ZBC3AnoECAAQAQ&usg=AOvVaw3ngsMFBA9VYeudN19XoEun,https://www.youtube.com/watch?v=GslMy1zt7wU,http://www.youtube.com/@PamDSouza
103,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DJQ55_QVq0qY&sa=U&ved=2ahUKEwi-jae4h53_AhVKRDABHYH5AL04ZBC3AnoECAQQAQ&usg=AOvVaw3e-QKJXT_v13ZeJdeetB-R,https://www.youtube.com/watch?v=JQ55_QVq0qY,http://www.youtube.com/@designersimba6933
104,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dv5gDfcsmJZo&sa=U&ved=2ahUKEwi-jae4h53_AhVKRDABHYH5AL04ZBC3AnoECAUQAQ&usg=AOvVaw3E5kh0Ass3kePXCWsIXJpT,https://www.youtube.com/watch?v=v5gDfcsmJZo,http://www.youtube.com/@MrCyberVlogs
105,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DZoEGMCMmDGU&sa=U&ved=2ahUKEwi-jae4h53_AhVKRDABHYH5AL04ZBC3AnoECAcQAQ&usg=AOvVaw1Tv8GUrAF_wk0IHDBP86Js,https://www.youtube.com/watch?v=ZoEGMCMmDGU,http://www.youtube.com/@MoneyPurse
106,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/post/Ugkx81eKM0CWUSGFqh9uAT5zstyd6lO4UYmK&sa=U&ved=2ahUKEwi-jae4h53_AhVKRDABHYH5AL04ZBAWegQIARAC&usg=AOvVaw18QCtVHHwXGiZVu7iwhCH7,https://www.youtube.com/post/Ugkx81eKM0CWUSGFqh9uAT5zstyd6lO4UYmK,https://www.youtube.com/channel/UC2XT37E3pyiVI0KHY58ydKg
107,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D4rKgGuGu8hk&sa=U&ved=2ahUKEwi-jae4h53_AhVKRDABHYH5AL04ZBC3AnoECAYQAQ&usg=AOvVaw2a4GjjGCW_WysiKtCe68AD,https://www.youtube.com/watch?v=4rKgGuGu8hk,http://www.youtube.com/@dsa5302
108,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DOgvYWV_UGvg&sa=U&ved=2ahUKEwi-jae4h53_AhVKRDABHYH5AL04ZBC3AnoECAIQAQ&usg=AOvVaw2mw7bPm-L0XVXXNPfa_N3p,https://www.youtube.com/watch?v=OgvYWV_UGvg,http://www.youtube.com/@Harshgamer_
109,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DLystXx_RObQ&sa=U&ved=2ahUKEwi-jae4h53_AhVKRDABHYH5AL04ZBC3AnoECAMQAQ&usg=AOvVaw10FgA0MQgmYxcOAq-ZSEdN,https://www.youtube.com/watch?v=LystXx_RObQ,http://www.youtube.com/@daytradertelugu
110,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DUbclvHOLwFQ&sa=U&ved=2ahUKEwjYxsu4h53_AhWvg4QIHQJWDFE4bhC3AnoECAIQAQ&usg=AOvVaw0grH4vRXA-gMD6umeIH2yo,https://www.youtube.com/watch?v=UbclvHOLwFQ,http://www.youtube.com/@gauravdelhirav
111,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DP0gixoLqXB4&sa=U&ved=2ahUKEwjYxsu4h53_AhWvg4QIHQJWDFE4bhC3AnoECAkQAQ&usg=AOvVaw0VIHgr5npcWZvjfWULCzJ-,https://www.youtube.com/watch?v=P0gixoLqXB4,http://www.youtube.com/@Aryan_vlog_9
112,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Dw5lZWPv4Szo&sa=U&ved=2ahUKEwjYxsu4h53_AhWvg4QIHQJWDFE4bhC3AnoECAAQAQ&usg=AOvVaw34KX71b3KdAzBItJmqDPBV,https://www.youtube.com/watch?v=w5lZWPv4Szo,http://www.youtube.com/@PamDSouza
113,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DcwpZBgQgugk&sa=U&ved=2ahUKEwjYxsu4h53_AhWvg4QIHQJWDFE4bhC3AnoECAgQAQ&usg=AOvVaw3YOdAdrr5SP3EbvNS6GhBO,https://www.youtube.com/watch?v=cwpZBgQgugk,http://www.youtube.com/@VPFINANCIALS
114,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DhIJdVo0mK-E&sa=U&ved=2ahUKEwjYxsu4h53_AhWvg4QIHQJWDFE4bhC3AnoECAMQAQ&usg=AOvVaw2UWRR3JgbqByNm1owKli0J,https://www.youtube.com/watch?v=hIJdVo0mK-E,http://www.youtube.com/@daytradertelugu
115,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DydRaSI9QKs4&sa=U&ved=2ahUKEwjYxsu4h53_AhWvg4QIHQJWDFE4bhC3AnoECAEQAQ&usg=AOvVaw3_eP8YQGHHPEdkTgDaSrV6,https://www.youtube.com/watch?v=ydRaSI9QKs4,http://www.youtube.com/@MoneyPurse
116,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DQrQfxJ_De2k&sa=U&ved=2ahUKEwjYxsu4h53_AhWvg4QIHQJWDFE4bhC3AnoECAcQAQ&usg=AOvVaw21uhisQSWovV2Uj9qsGJKC,https://www.youtube.com/watch?v=QrQfxJ_De2k,http://www.youtube.com/@indianstocks9673
117,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D_lF3F2gRA7o&sa=U&ved=2ahUKEwjYxsu4h53_AhWvg4QIHQJWDFE4bhC3AnoECAYQAQ&usg=AOvVaw3sA-PSieT9kisqMWpcRglZ,https://www.youtube.com/watch?v=_lF3F2gRA7o,http://www.youtube.com/@VPFINANCIALS
118,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3Ddd02GPhhNhQ&sa=U&ved=2ahUKEwjYxsu4h53_AhWvg4QIHQJWDFE4bhC3AnoECAUQAQ&usg=AOvVaw34wPv8Pd9IoPGRxg6jBjov,https://www.youtube.com/watch?v=dd02GPhhNhQ,http://www.youtube.com/@OpeninApp
119,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D_XbsmXyfXtw&sa=U&ved=2ahUKEwjYxsu4h53_AhWvg4QIHQJWDFE4bhC3AnoECAQQAQ&usg=AOvVaw0MJqv_Iymup_7dctBhdX25,https://www.youtube.com/watch?v=_XbsmXyfXtw,http://www.youtube.com/@MinuKitchenWorld
120,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DLexbLfgXkFQ&sa=U&ved=2ahUKEwjQgfW4h53_AhXUTTABHQodAQ04eBC3AnoECAkQAQ&usg=AOvVaw12Fj4yNhK1IVQEXKqAaE6Q,https://www.youtube.com/watch?v=LexbLfgXkFQ,http://www.youtube.com/@MoneyPurse
121,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3D6KgpGfwU0ZQ&sa=U&ved=2ahUKEwjQgfW4h53_AhXUTTABHQodAQ04eBC3AnoECAQQAQ&usg=AOvVaw13utCnU2AMGnzfgH7-sLbN,https://www.youtube.com/watch?v=6KgpGfwU0ZQ,http://www.youtube.com/@TradingwithGroww
122,https://www.google.com/url?sa=t&source=web&rct=j&url=https://www.youtube.com/watch%3Fv%3DlR_gVFwSJuw&sa=U&ved=2ahUKEwjQgfW4h53_AhXUTTABHQodAQ04eBC3AnoECAAQAQ&usg=AOvVaw2kdbSB6wL-gTcWAtO98ij_,https://www.youtube.com/watch?v=lR_gVFwSJuw,http://www.youtube.com/@MoneyPurse
